"X","Y"
9,81.25
9,82.6
9,84.94
9,77.96
9,75.05
9,83.76
9,87.02
9,81.09
9,83.03
9,82.46
9,74.62
9,76.59
9,83.89
9,84.87
9,88.1
9,92.64
9,80.92
9,79
9,76.07
9,79.56
9,80.16
9,82.9
9,79.73
9,85.47
9,76.46
9,86.37
9,77.17
9,72.83
9,84.01
9,73.86
9,78.56
9,81.58
9,84.01
9,81.62
9,75.32
9,81.31
9,83.18
9,80.06
9,73.01
9,83.76
9,80.13
9,83.84
9,75.36
9,72.37
9,86.41
9,78.76
9,80.11
9,82.72
9,83.6
9,83.15
9,85.99
9,80.93
9,80.14
9,84.74
9,83.78
9,83.35
9,71.37
9,79.35
9,79.16
9,74.38
9,78.03
9,83.62
9,92.92
9,81.14
9,81.51
9,71.03
9,81.7
9,81.59
9,74.5
9,72.58
9,80.85
9,75.63
9,68.42
9,79.06
9,81.55
9,81.42
9,73.14
9,80.49
9,81.04
9,77.27
9,76.49
9,73.34
9,82.31
9,78.42
9,78.32
9,82.34
9,84.76
9,73.52
9,71.57
9,80.52
9,77.28
9,91.81
9,76.86
9,74.57
9,81.67
9,82.64
9,72.74
9,82.44
9,74.79
9,80.08
9,84.95
9,76.7
9,85.95
9,75.33
9,87.4
9,91.35
9,91.24
9,76.32
9,84.8
9,83.7
9,75.14
9,85.08
9,73.85
9,78.96
9,80.05
9,86.23
9,81.76
9,86
9,75.21
9,82.75
9,76.73
9,79.65
9,80.21
9,79.12
9,79.71
9,78.06
9,80.14
9,75.2
9,78.72
9,88.93
9,78.96
9,82.01
9,85.78
9,82.75
9,85.9
9,84.7
9,83.8
9,83.48
9,86.3
9,85.59
9,79.61
9,79.21
9,71.87
9,90.22
9,76.35
9,75.71
9,78.74
9,77.52
9,81.29
9,75.01
9,82.51
9,77.78
9,77.89
9,84.84
9,71.1
9,85.29
9,76.46
9,82.89
9,72.82
9,80.67
9,84.69
9,83.04
9,79.95
9,80.99
9,77.62
9,71.68
9,69.41
9,85.68
9,84.95
9,85.35
9,73.01
9,85.34
9,79.73
9,78.8
9,77.24
9,77.62
9,80.98
9,77.14
9,85.59
9,83.33
9,75.67
9,74.94
9,87.01
9,80.66
9,73.28
9,70.5
9,78.41
9,75.3
9,77.05
9,78.73
9,77.42
9,77.09
9,77.89
9,76.03
9,75.68
9,83.46
9,78.38
9,73.52
9,73.74
9,72.95
9,74.32
9,77.89
9,78.54
9,87.65
9,81.39
9,87.47
9,79.3
9,79.79
9,79.37
9,81.12
9,80.03
9,76.4
9,82.99
9,93.01
9,87.5
9,90.82
9,82.74
9,75.92
9,81.12
9,80.65
9,76.64
9,77.48
9,91.93
9,74.78
9,83.68
9,78.55
9,76.51
9,79.63
9,81.28
9,79.48
9,74.82
9,78.46
9,78.94
9,77.68
9,81.18
9,75.02
9,68.5
9,79.72
9,71.56
9,80.89
9,77.57
9,79.83
9,76.52
9,80.18
9,77.9
9,82.6
9,74.35
9,80.49
9,77.02
9,80.84
9,87.52
9,74.89
9,75.27
9,83.43
9,79.39
9,80.62
9,74.69
9,75.69
9,75.32
9,77.36
9,82.35
9,85.03
9,74.21
9,78.96
9,71.93
9,82.17
9,79.3
9,74.05
9,78.86
9,78.75
9,79.56
9,75.5
9,76.39
9,78.87
9,84.52
9,83.13
9,80.57
9,80.98
9,79.31
9,80.72
9,79.7
9,85.66
9,72.89
9,83.57
9,83.29
9,78.59
9,76.73
9,72.99
9,87.89
9,88.95
9,77.4
9,89.3
9,80.55
9,92.14
9,83.29
9,75.93
9,81.92
9,76.55
9,85.63
9,82.22
9,78.46
9,77.02
9,78.82
9,81.95
9,76.6
9,82.57
9,75.14
9,79.62
9,84.77
9,80.27
9,82.93
9,81.09
9,80.24
9,87.1
9,81.9
9,79.25
9,75.57
9,84.58
9,82.58
9,79.68
9,80.94
9,85.16
9,77.98
9,79.42
9,83.66
9,79.09
9,79.25
9,84.83
9,85.24
9,74.36
9,88.37
9,78.16
9,75.97
9,88.54
9,78.65
9,82.59
9,78.24
9,78.16
9,76.78
9,84.63
9,78.48
9,88.69
9,90.88
9,81.98
9,85.5
9,77.42
9,81.99
9,73.33
9,86.01
9,80.96
9,83.99
9,83.04
9,78.67
9,84.38
9,82.96
9,81.17
9,77.58
9,81.75
9,77.82
9,80.6
9,77.23
9,73
9,73.59
9,81.53
9,84.38
9,76.31
9,84.99
9,78.12
9,83.87
9,81.89
9,85.98
9,77.39
9,77.2
9,72.34
9,70.3
9,89.84
9,79.21
9,80.19
9,79.44
9,79.87
9,83.7
9,75.06
9,82.93
9,83.47
9,80.18
9,83.07
9,76.78
9,82.65
9,82.32
9,75.21
9,75.17
9,81.18
9,71.19
9,75.43
9,84.6
9,72.63
9,79.89
9,74.23
9,77.41
9,78.85
9,81.81
9,82.64
9,79.24
9,88.12
9,75.31
9,77.69
9,85.97
9,73.07
9,73.96
9,86.15
9,74.6
9,75.03
9,79.82
9,77.97
9,83.2
9,76.3
9,81.84
9,78.79
9,81.78
9,80.67
9,76.8
9,86.32
9,84.29
9,83.27
9,74.98
9,81.84
9,77.72
9,79.1
9,74.5
9,76.8
9,80.97
9,71.58
9,77.74
9,87.24
9,77.76
9,82.56
9,73.95
9,83.2
9,84.64
9,77.85
9,82.5
9,77.03
9,86.35
9,76.48
9,89.99
9,76.77
9,76.57
9,74.08
9,79.48
9,83.08
9,82.91
9,73.74
9,72.94
9,75.56
9,76.91
9,82.28
9,78.71
9,80.8
9,88.9
9,70.2
9,87.34
9,76.99
9,83.67
9,81.08
9,77.79
9,82.49
9,76.29
9,82.5
9,76.43
9,79.72
9,86.49
9,73.84
9,83.09
9,76.03
9,83.12
9,77.25
9,89.89
9,74.86
9,74.8
9,77.81
9,81.76
9,85.62
9,80.19
9,86.01
9,76.74
9,81.33
9,78.44
9,88.97
9,84.35
9,78.94
9,80.21
9,72.74
9,79.17
9,79.95
9,82.61
9,78.34
9,81.65
9,79.31
9,74.9
9,87.97
9,85.4
9,83.85
9,85.21
9,81.03
9,75.7
9,84.95
9,74.93
9,74.58
9,78.24
9,75.63
9,82.5
9,85.33
9,79.94
9,78.87
9,89.63
9,71.87
9,82.14
9,83.31
9,78.47
9,77.11
9,81.87
9,74.29
9,79.51
9,88.58
9,77.5
9,83.63
9,84.87
9,80.16
9,78.44
9,74.4
9,81.86
9,77.19
9,76.29
9,80.81
9,83.22
9,78.6
9,81.33
9,77.95
9,75.14
9,79.44
9,78.35
9,74.46
9,80.06
9,80.78
9,87.47
9,81.54
9,84.1
9,78.69
9,83.55
9,74.44
9,82.12
9,84.19
9,80.48
9,86.12
9,81.44
9,80.74
9,74.49
9,77.5
9,76.86
9,77.33
9,79.53
9,72.64
9,78.96
9,84.22
9,80.58
9,87.62
9,83.77
9,84.34
9,79.35
9,80.32
9,87.6
9,83.37
9,79.5
9,72.85
9,81.67
9,77.97
9,80.3
9,84.9
9,80.09
9,77.29
9,81.61
9,73.24
9,85.07
9,73.98
9,85.44
9,83.38
9,78.69
9,79.06
9,77.19
9,79.63
9,76.07
9,86.57
9,79.41
9,75.44
9,82.64
9,82.03
9,79.39
9,72.92
9,78.29
9,78.54
9,85.67
9,89.13
9,79.21
9,76.35
9,84.53
9,85.43
9,82.11
9,77.56
9,74.91
9,83.52
9,82.34
9,79.43
9,88.67
9,76.81
9,77.33
9,75.43
9,84.13
9,76.59
9,80.67
9,77.45
9,84.89
9,79.34
9,86.72
9,76.02
9,73.23
9,88.36
9,85.59
9,81.1
9,77.5
9,86.66
9,80
9,80.1
9,83.39
9,80.16
9,80.13
9,85.77
9,79.19
9,76.22
9,75.07
9,81.56
9,80.39
9,81.64
9,79.04
9,80.04
9,73.72
9,78.07
9,76.8
9,78.79
9,79.55
9,87.56
9,73.97
9,77.49
9,80.04
9,79.86
9,78.05
9,82.01
9,85.64
9,74.79
9,84.64
9,77.56
9,81.62
9,80.57
9,75.93
9,79.53
9,78.76
9,79.22
9,72.42
9,81.43
9,84.46
9,78.32
9,86.94
9,75.87
9,80.83
9,85.77
9,79.13
9,84.14
9,78.3
9,84.86
9,84.69
9,85.12
9,76.51
9,78.97
9,84.69
9,84.24
9,81.65
9,86.79
9,92.32
9,86.3
9,75.08
9,91.63
9,77.65
9,80.67
9,81.24
9,77.22
9,85.44
9,83.67
9,84.57
9,80.81
9,77.05
9,74.61
9,82.37
9,85.61
9,73.71
9,77.18
9,77.85
9,74.36
9,76.11
9,79.3
9,85.62
9,76.84
9,81.82
9,76.05
9,86.51
9,78.74
9,71.28
9,78.62
9,82.92
9,78.45
9,86.12
9,85.7
9,81.41
9,85.69
9,78.37
9,80.07
9,81.18
9,79.1
9,88.04
9,84.1
9,87.83
9,83.62
9,77.96
9,83.14
9,75.11
9,73.98
9,77.47
9,70.2
9,83.07
9,80.7
9,74.45
9,83.25
9,78.87
9,83.44
9,78.42
9,81.33
9,78.18
9,79.84
9,78.16
9,77.22
9,73.99
9,81.12
9,82.6
9,82.94
9,83.42
9,83.22
9,74.17
9,70.24
9,77.22
9,81.73
9,86.57
9,82.07
9,79.98
9,79.62
9,81.81
9,80.16
9,75.7
9,72.54
9,78.83
9,84.4
9,82.89
9,82.37
9,92.02
9,81.67
9,76.34
9,79.11
9,78.66
9,79.86
9,79.28
9,73.79
9,78.19
9,87.56
9,75.13
9,75.51
9,71.09
9,78.1
9,80.11
9,77.53
9,83.24
9,77.3
9,78.95
9,79.02
9,84.12
9,84.02
9,77.02
9,73.84
9,74.33
9,75.1
9,83.04
9,79.69
9,81.77
9,85.84
9,81.51
9,79.58
9,85.55
9,79.25
9,86.5
9,76.83
9,81.24
9,71.51
9,76.54
9,83.4
9,77.93
9,86.37
9,82.91
9,69.01
9,86.68
9,81.51
9,84.93
9,87.14
9,79.12
9,81.22
9,87.29
9,78.06
9,83.55
9,75.26
9,76.58
9,79.84
9,80.24
9,79.14
9,73.15
9,83.11
9,78.09
9,78.44
9,75.57
9,85.67
9,82.9
9,79.68
9,81.39
9,77.22
9,78.74
9,78.68
9,87.69
9,81.6
9,75.35
9,81.67
9,80.8
9,83.1
9,77.4
9,84.8
9,82.45
9,86.97
9,76.74
9,75.33
9,80.7
9,84.57
9,76.31
9,77.61
9,69.1
9,82.61
9,79.71
9,75.54
9,82.79
9,81.93
9,87.78
9,79.84
9,81.5
9,83.09
9,79.75
9,77.92
9,82.9
9,76.49
9,79.98
9,76.53
9,75.03
9,74.52
9,81.56
9,77
9,79.55
9,95.36
9,79.34
9,72.28
9,87.86
9,77.58
9,87.13
9,75.84
9,79.27
9,77.35
9,75.92
9,83.28
9,88.69
9,79.7
9,76.88
9,78.9
9,78.22
9,81.63
9,82.1
9,82.63
9,83.61
9,86.97
9,80.35
9,83.58
9,91.61
9,88.83
9,82.33
9,81.69
9,78.18
9,78.85
9,80.59
9,79.05
9,81.79
9,80.47
9,78.53
9,75.78
9,74.44
9,75.18
9,80.84
9,81.47
9,74.35
9,81.18
9,78.55
9,77.86
9,67.26
9,85.64
9,86.64
9,76.71
9,83.04
9,79.09
9,81.28
9,76.49
9,81.85
9,82.42
9,74.23
9,90.94
9,82.7
9,83.77
9,82.93
9,81.62
9,77.08
9,81.97
9,81.78
9,87.29
9,90.1
9,78.03
9,80.6
9,91.48
9,74.54
9,76.5
9,76.79
9,80.56
9,80.87
9,85.44
9,83.46
9,80.05
9,83.84
9,76.96
9,75.84
9,82.57
9,79.88
9,75.37
9,76.3
9,79.63
9,82.73
9,85.88
9,89.58
9,80.89
9,76.78
9,78.06
9,79.11
9,82.84
9,83.06
9,76.15
9,84.57
9,76.43
9,84.87
9,76.13
9,83.37
9,76.63
9,84.35
9,74
9,83.86
9,87.04
9,76.9
9,84.78
9,76.6
9,82.99
9,84.59
9,84.47
9,72.42
9,80.51
9,83.02
9,79.5
9,83.6
9,76.55
9,78.98
9,79.4
9,79.85
9,79.22
9,75.49
9,82.53
9,81.61
9,84.2
9,77.24
9,82.41
9,79.01
9,70.02
9,83.33
9,87.23
9,81.92
9,83.51
9,80.39
9,82.88
9,80.07
9,86.11
9,80.25
9,83.32
9,77.48
9,73.05
9,82.14
9,81.77
9,79.65
9,87.39
9,83.8
9,79.86
9,79.02
9,78.07
9,78.25
9,82.05
9,75.07
9,86.75
9,77.5
9,85.71
9,83.74
9,70.89
9,78.5
9,76.96
9,80.67
9,83.33
9,65.35
9,81.07
9,77.63
9,80.07
9,72.87
9,82.7
9,83.14
9,75.83
9,79.54
9,75.4
9,87
9,77.96
9,86.32
9,68.73
9,70.66
9,77.17
9,78.81
9,83.28
9,80.25
9,86.49
9,77.59
9,87.31
9,79
9,78.64
9,78.87
9,89.14
9,82.23
9,72.98
9,71.63
9,73.43
9,81.71
9,74.12
9,82.3
9,84.68
9,79.57
9,79.68
9,81.25
9,90.04
9,79.47
9,77.72
9,72.9
9,75.68
9,73.51
9,77.32
9,83.86
9,77.64
9,77.96
9,84.66
9,81.32
9,78.71
9,85.64
9,77.34
9,79.02
9,82.46
9,84.81
9,73.67
9,88.18
9,84.15
9,81.75
9,80.32
9,80.07
9,75.67
9,85.18
9,78.81
9,77.53
9,81.36
9,80.67
9,80.4
9,78.04
9,76.98
9,76.11
9,76.21
9,84.17
9,83.57
9,76.38
9,73.6
9,86.64
9,77.45
9,78.51
9,74.76
9,83.99
9,69.99
9,82
9,80.79
9,87.84
9,78.13
9,74.38
9,81.78
9,81.2
9,84.45
9,75.51
9,71.66
9,82.95
9,78.56
9,76.88
9,85.45
9,71.63
9,75.92
9,78.43
9,81.36
9,80.07
9,76.58
9,79.84
9,77.52
9,79.63
9,77.69
9,83.07
9,87.23
9,79.65
9,79.28
9,78.27
9,89.66
9,78.66
9,86.98
9,92.8
9,81.36
9,84.35
9,78.78
9,84.59
9,85.82
9,81.29
9,81.86
9,90.44
9,80.04
9,80.55
9,76.21
9,86.33
9,81.89
9,81.05
9,82.08
9,80.45
9,85.9
9,83.14
9,82.41
9,81.91
9,82.02
9,84
9,74.56
9,76.98
9,82.26
9,81.06
9,76.52
9,73.09
9,78.52
9,75.39
9,75.94
9,83.29
9,88.37
9,72.93
9,75.41
9,78.23
9,85.28
9,78.52
9,81.9
9,78.65
9,83.76
9,80.17
9,68.76
9,72.24
9,73.1
9,77.4
9,83.08
9,73.56
9,82.01
9,73.3
9,75.67
9,78.33
9,72.26
9,84.33
9,78.59
9,80.9
9,75.2
9,77.2
9,81.69
9,81.77
9,85.24
9,73.64
9,72.12
9,88.84
9,85.18
9,85.84
9,83.59
9,84.61
9,81.99
9,84.86
9,70.75
9,76.67
9,78.15
9,77.56
9,81.03
9,83.11
9,77.46
9,83.48
9,80.58
9,73.58
9,82.35
9,78.91
9,80.27
9,76.4
9,68.01
9,74.02
9,81.48
9,72.98
9,75.81
9,79.19
9,76.53
9,73.41
9,74.85
9,83.14
9,84.97
9,84.9
9,81.78
9,85.7
9,78.35
9,85.82
9,71.07
9,70.82
9,79.73
9,75.92
9,88.29
9,77.9
9,79.22
9,75.6
9,76.97
9,85.52
9,79.22
9,79.76
9,80.85
9,80.22
9,84.59
9,78.82
9,87.35
9,85.61
9,78
9,80.64
9,76.31
9,82.11
9,73.81
9,84.2
9,89.75
9,76.66
9,83.15
9,74.82
9,86.34
9,84.1
9,79.35
9,78.9
9,78.4
9,84.67
9,83.69
9,82.74
9,71.17
9,77.2
9,81.89
9,77.44
9,87.74
9,78.83
9,81.58
9,74.92
9,76.55
9,87.3
9,78.69
9,77.78
9,67.98
9,84.2
9,74.51
9,81.66
9,77.56
9,77.01
9,81.33
9,82.94
9,81.84
9,84.79
9,85.24
9,76.02
9,80.36
9,79.92
9,77.61
9,81.71
9,84.24
9,76.22
9,78.88
9,77.19
9,84.4
9,76.96
9,77
9,82.52
9,79.25
9,82.22
11,71.18
11,68.52
11,61.53
11,71.19
11,67.13
11,63.67
11,71.46
11,70.6
11,70.85
11,69.88
11,71.72
11,69.73
11,75.55
11,72.86
11,67.84
11,70.12
11,65.67
11,76.43
11,63.99
11,62.97
11,76.4
11,68.65
11,67.1
11,76.66
11,72.33
11,69.63
11,73.43
11,64.66
11,69.95
11,65.61
11,67.69
11,75.58
11,70.51
11,73.66
11,73.64
11,69.39
11,72.19
11,66.89
11,63.81
11,69.9
11,63.93
11,69.88
11,67.89
11,81.89
11,68.87
11,67.37
11,65.9
11,62.58
11,69.12
11,73.11
11,65.71
11,70.28
11,67.55
11,79.52
11,68.6
11,65.75
11,71.45
11,69.54
11,70.98
11,78.04
11,69.92
11,69.26
11,67.49
11,73.51
11,72.43
11,72.18
11,74.76
11,72.69
11,73.53
11,75.61
11,68.74
11,71.67
11,75.91
11,74.26
11,73.56
11,66.96
11,70.6
11,73.53
11,72.78
11,68.31
11,67.25
11,76.32
11,74.56
11,65.77
11,65.94
11,77.52
11,61.74
11,77.11
11,64.73
11,71.26
11,71.4
11,59.69
11,71.95
11,70.43
11,69.34
11,65.12
11,69.67
11,72.92
11,77.99
11,60.74
11,73.65
11,72.8
11,75.27
11,65.86
11,69.29
11,66.42
11,69.25
11,71.91
11,74.88
11,67.84
11,71.73
11,70.91
11,65.32
11,68.02
11,74.72
11,66.93
11,66.42
11,69.03
11,66.84
11,76.87
11,71.49
11,67.41
11,66.23
11,67.91
11,69.81
11,74.57
11,71.55
11,71.65
11,71.5
11,66.16
11,64.51
11,66.17
11,65.91
11,67.58
11,73.91
11,73.63
11,60.26
11,68.03
11,69.7
11,77.22
11,61.13
11,71.76
11,74.8
11,70.66
11,69.6
11,68.04
11,71.8
11,77.39
11,64.63
11,66.06
11,67.47
11,70.1
11,71.53
11,71.68
11,68.36
11,69.52
11,78.79
11,69.99
11,73.97
11,67.41
11,74.51
11,65.37
11,69.58
11,76.44
11,68.51
11,68.63
11,76.81
11,68.08
11,64.31
11,65.52
11,70.59
11,70.12
11,66.45
11,68.36
11,71.93
11,68.03
11,74.56
11,66.88
11,71.64
11,70.78
11,65.57
11,72.53
11,66.49
11,71.01
11,71.42
11,63.72
11,62.28
11,63.74
11,70.87
11,75.27
11,72.02
11,73.11
11,65.5
11,64.58
11,60.41
11,63.18
11,68.05
11,67.43
11,69.49
11,71.75
11,73.51
11,70.29
11,74.6
11,65.57
11,67.34
11,70.21
11,64.28
11,66.53
11,72.36
11,73.18
11,63.14
11,76.93
11,67.63
11,63.31
11,71.74
11,74.77
11,74.61
11,66.73
11,64.58
11,69.41
11,63.88
11,61.27
11,60.84
11,70.57
11,71.44
11,70.87
11,71.08
11,73.46
11,74.16
11,68.94
11,77.24
11,73.31
11,72.23
11,68.32
11,70.42
11,71.92
11,72.15
11,72.53
11,74.07
11,74.87
11,64.72
11,68
11,74
11,66.71
11,66.37
11,74.69
11,75.2
11,66.77
11,71.15
11,68.4
11,77.96
11,68.45
11,68.07
11,74.96
11,78.15
11,70.51
11,68.11
11,65.73
11,76.87
11,69.32
11,74.81
11,68.16
11,73.31
11,62.72
11,74.04
11,71.3
11,72.82
11,73.2
11,67.8
11,66.16
11,73.87
11,63.08
11,68.71
11,73.92
11,74.09
11,65.88
11,70.1
11,78.05
11,69.72
11,70.92
11,76.4
11,69.39
11,78.68
11,66.82
11,67.4
11,71.5
11,67.58
11,75.88
11,70.51
11,64.12
11,66.5
11,66.58
11,64.68
11,69.37
11,73.6
11,68.17
11,71.7
11,75.07
11,68.19
11,63.41
11,70.15
11,72.65
11,63.42
11,66.87
11,69.85
11,72.13
11,65.05
11,67.87
11,70.63
11,65.96
11,60.91
11,70.9
11,60.45
11,72.03
11,79.26
11,71.93
11,73.7
11,64.42
11,65.65
11,68.58
11,71.57
11,63.4
11,68.13
11,74.71
11,64.97
11,73.89
11,69.21
11,69.77
11,74.66
11,68.55
11,70.51
11,64.71
11,74.36
11,69.06
11,64.01
11,77.4
11,70.77
11,77.1
11,65.7
11,69.07
11,64.91
11,74.17
11,65.1
11,73.48
11,78.34
11,72.45
11,65.18
11,75.66
11,64.04
11,70.25
11,69.12
11,72.46
11,72.86
11,65.9
11,72.52
11,72.21
11,71.43
11,71.41
11,67.99
11,66.9
11,71.94
11,71.86
11,71.7
11,63.9
11,75.56
11,76
11,62.57
11,65.53
11,78.2
11,66.67
11,66.37
11,66.68
11,60.18
11,64.18
11,68.11
11,76.74
11,68.63
11,61.48
11,72.83
11,72.41
11,75.74
11,73.57
11,71.65
11,74.69
11,72.11
11,75.31
11,67.16
11,74.58
11,67.97
11,71.22
11,67.84
11,72.28
11,70.93
11,59.54
11,66.97
11,61.11
11,64.26
11,69.76
11,63.56
11,74.29
11,74.37
11,73.19
11,71.66
11,73.08
11,71.67
11,67.07
11,64.9
11,71.08
11,67.84
11,74.94
11,64.83
11,76.06
11,66.93
11,70.14
11,68.72
11,69.72
11,76.05
11,63.23
11,65.96
11,68.96
11,67.27
11,74.81
11,76.13
11,73.53
11,69.39
11,71.24
11,69.24
11,58.87
11,79.2
11,65.79
11,69.43
11,73
11,75.7
11,79.86
11,65.19
11,72.48
11,80.78
11,68.93
11,74.05
11,70
11,72.46
11,68.1
11,79.98
11,71.37
11,75.98
11,67.51
11,64.45
11,79.75
11,69.82
11,70.24
11,69.83
11,65.69
11,63.45
11,68.23
11,66.98
11,63.68
11,62.67
11,72.1
11,70.82
11,68.19
11,66.68
11,72.84
11,72.36
11,74.63
11,74.36
11,70.95
11,68.6
11,74.31
11,77.45
11,76.4
11,68.76
11,71.97
11,62.05
11,66.61
11,66.94
11,66.53
11,76.62
11,69.97
11,70.36
11,68.34
11,68.5
11,74.58
11,71.73
11,74.74
11,69.51
11,71.02
11,63.72
11,68.19
11,72.3
11,71.22
11,74.79
11,64.31
11,75.21
11,67
11,67.1
11,68.26
11,70.69
11,70.88
11,71.66
11,81.81
11,69.05
11,76.94
11,75.7
11,69.27
11,74.12
11,72.14
11,66.1
11,71.56
11,70.58
11,78.48
11,76.67
11,68.82
11,66.36
11,64
11,72.42
11,61.89
11,65.67
11,68.37
11,68.65
11,68.58
11,73.09
11,66.85
11,77.25
11,74.58
11,73.3
11,79.78
11,73.52
11,71.33
11,74.46
11,64.61
11,74.27
11,66.29
11,63.56
11,71.88
11,67.12
11,72.01
11,70.47
11,68.68
11,66.98
11,76.36
11,75.33
11,75.03
11,67.44
11,72.3
11,67.91
11,68.39
11,66.22
11,73.56
11,69.16
11,67.05
11,72.49
11,68.79
11,69.45
11,62.45
11,72.13
11,75.33
11,69.2
11,68.27
11,76.5
11,72.39
11,71.1
11,62.84
11,65.6
11,65.11
11,65.58
11,71.22
11,81.28
11,66.58
11,75.7
11,81.12
11,69.34
11,66.11
11,69.51
11,70.02
11,71.87
11,67.83
11,67.87
11,69.98
11,68.18
11,72.23
11,67.94
11,68.79
11,74.1
11,69.77
11,73.2
11,69.23
11,67.4
11,68.14
11,71.04
11,71.22
11,66.63
11,79.84
11,71.76
11,72.69
11,70.84
11,69.6
11,66.02
11,78.17
11,66.71
11,72.34
11,73.15
11,60.9
11,71.87
11,68.81
11,65.93
11,71.84
11,72.81
11,68.89
11,69.81
11,75.62
11,78.98
11,69.63
11,63.93
11,59.91
11,67.85
11,71
11,82.98
11,71.14
11,72.34
11,71.62
11,79.98
11,70.69
11,73.15
11,74.91
11,74.59
11,65.81
11,67.65
11,72.83
11,66.02
11,70.86
11,71.74
11,68.71
11,67.38
11,68.67
11,75.14
11,70.31
11,65.89
11,72.54
11,63.87
11,73.13
11,79.69
11,71.16
11,70.71
11,61.48
11,77
11,71.22
11,79.26
11,67.48
11,70.16
11,70.04
11,71.08
11,70.93
11,64.19
11,72.81
11,76.02
11,68.46
11,71.15
11,70.76
11,73.54
11,75.98
11,73
11,70.46
11,73.75
11,71.05
11,72.88
11,67.93
11,67.17
11,71.38
11,72.77
11,67.97
11,69.27
11,74.26
11,69.43
11,83.64
11,71.3
11,73.56
11,65.5
11,66.86
11,65.11
11,64.51
11,73.99
11,75
11,71.7
11,73.38
11,68.81
11,76.13
11,74.81
11,69.43
11,69.98
11,68.48
11,65.52
11,65.95
11,63.26
11,69.08
11,75.27
11,75.09
11,75.79
11,69.46
11,67.6
11,66.14
11,69.87
11,64.95
11,71.73
11,70.38
11,65.55
11,72.54
11,72.97
11,68.88
11,67.76
11,63.27
11,66.93
11,72.12
11,65.17
11,76.81
11,65.72
11,75.03
11,65.72
11,72.59
11,78
11,62.61
11,65.54
11,72.71
11,76.7
11,75.15
11,71.87
11,66.75
11,71.75
11,66.51
11,74.16
11,74.43
11,76.98
11,74.82
11,65.86
11,69.98
11,78.68
11,72.53
11,70.52
11,72.42
11,67.65
11,66.44
11,67.5
11,72.32
11,68.37
11,74.96
11,59.99
11,69.58
11,66.69
11,65.45
11,70.86
11,70.24
11,69.42
11,72.32
11,66.41
11,64.97
11,62.79
11,68.98
11,70.25
11,76.21
11,79.33
11,63.89
11,63.13
11,72.23
11,67.64
11,65.07
11,69.03
11,72.23
11,71.38
11,72.82
11,74.97
11,68.64
11,59.76
11,67
11,74.75
11,69.45
11,74.87
11,74.87
11,69.27
11,70.32
11,73.98
11,67.12
11,60.93
11,68.48
11,71
11,65.18
11,66.53
11,65.12
11,75.96
11,64.3
11,66.42
11,67.79
11,77.85
11,70.96
11,71.99
11,69.31
11,71.11
11,62.01
11,74.11
11,75.31
11,69.1
11,68.56
11,67.16
11,61.25
11,76.64
11,65.46
11,70.46
11,65.51
11,64.17
11,68.67
11,59.29
11,64.71
11,68.97
11,70.85
11,68.49
11,68.88
11,68.64
11,69.43
11,70.44
11,68.84
11,71.48
11,72.97
11,68.62
11,71.71
11,71.19
11,69.66
11,75.41
11,67.15
11,73.74
11,74
11,69.93
11,65.73
11,66.4
11,64.2
11,73.95
11,65.21
11,70.62
11,67.73
11,71.32
11,69.38
11,68.21
11,68.38
11,72.98
11,70.82
11,75.43
11,67.74
11,78.61
11,65.44
11,73.56
11,74.85
11,69.28
11,70
11,67.63
11,66.96
11,78.92
11,72.26
11,67.4
11,71.12
11,73.5
11,66.03
11,73.44
11,74.93
11,62.76
11,75.78
11,64.89
11,69.72
11,70.41
11,71.28
11,69.87
11,64.58
11,59.85
11,64.8
11,70.86
11,69.39
11,69.81
11,77.06
11,71.34
11,73.66
11,75.12
11,57.38
11,78.2
11,67.75
11,72.46
11,67.08
11,67.22
11,59.49
11,73.82
11,69.38
11,68.13
11,61.68
11,64.74
11,64.96
11,72.59
11,71.93
11,77.72
11,71.93
11,68.03
11,75.08
11,69.12
11,77.09
11,67.59
11,79.47
11,73.29
11,68.81
11,67.04
11,82.46
11,81.43
11,64.83
11,74.03
11,75.35
11,74.67
11,69.32
11,70.28
11,64.24
11,67.98
11,74.28
11,70.53
11,68.31
11,61.81
11,75.53
11,73.06
11,69.16
11,69.19
11,67.22
11,75.39
11,66.23
11,72.75
11,74
11,67.33
11,79.27
11,69.08
11,63.28
11,64.89
11,77.3
11,76.61
11,68.46
11,72.79
11,68.08
11,65.34
11,70.35
11,75.5
11,69.66
11,67.09
11,72.39
11,67.24
11,64.77
11,70.4
11,67.73
11,65.72
11,68.21
11,77.02
11,70.04
11,75.06
11,66.67
11,72.15
11,74.76
11,69.44
11,70.8
11,62.81
11,76.94
11,74.15
11,70.38
11,68.12
11,66.97
11,64.04
11,73.26
11,60.73
11,68.66
11,72.64
11,63.95
11,70.63
11,72.06
11,72.7
11,71.42
11,70.84
11,70.62
11,72.15
11,68.7
11,65.19
11,68.22
11,72.94
11,65.93
11,72.79
11,71.05
11,77.1
11,71.78
11,64.18
11,65.43
11,73.39
11,74.32
11,62.61
11,63.41
11,75.04
11,68.76
11,61.75
11,71.68
11,62.42
11,68.57
11,65.26
11,70.07
11,64.92
11,63.6
11,72.25
11,69.43
11,75.81
11,62.6
11,72.29
11,67.24
11,69.29
11,67.32
11,71.95
11,66.55
11,66.1
11,70.63
11,66.25
11,62.59
11,71.67
11,73.88
